area_name,calendar_date,precipitation,avg_temperature,total_snowfall,deepest_snowfall,hours_sunlight,avg_wind_speed,avg_vapor_pressure,avg_humidity,avg_sea_pressure,avg_local_pressure,solar_radiation,cloud_cover,high_temperature,low_temperature
fukuoka_dazaifu-kana_dasaif,9/6/16,0,26.7,,,6.5,1.6,,,,,,,32.6,23
fukuoka_dazaifu-kana_dasaif,9/7/16,19.5,26.4,,,0.4,2,,,,,,,31.7,21.7
fukuoka_dazaifu-kana_dasaif,9/8/16,3,24.1,,,8.8,1.9,,,,,,,29.4,20.6
fukuoka_dazaifu-kana_dasaif,9/9/16,0,24.8,,,9.5,1.4,,,,,,,30.8,20
fukuoka_dazaifu-kana_dasaif,9/10/16,0,25.4,,,5.2,0.9,,,,,,,31.3,20.2
fukuoka_dazaifu-kana_dasaif,9/11/16,0,26.2,,,5.9,1.7,,,,,,,32.3,22
fukuoka_dazaifu-kana_dasaif,9/12/16,132,21.9,,,0,1.7,,,,,,,25.2,20.1
fukuoka_dazaifu-kana_dasaif,9/13/16,0,24.6,,,4.2,2,,,,,,,28.7,21.3
fukuoka_dazaifu-kana_dasaif,9/14/16,0,24.2,,,0,1.2,,,,,,,27.4,22.5
fukuoka_dazaifu-kana_dasaif,9/15/16,0,25.3,,,4.2,1.6,,,,,,,30.1,22.2
fukuoka_dazaifu-kana_dasaif,9/16/16,0,26.2,,,4.6,1.4,,,,,,,32.3,22.3
fukuoka_dazaifu-kana_dasaif,9/17/16,4.5,26.9,,,5,2.1,,,,,,,31.6,23.7
fukuoka_dazaifu-kana_dasaif,9/18/16,118.5,24.3,,,0,1.3,,,,,,,27.3,23.4
fukuoka_dazaifu-kana_dasaif,9/19/16,18,23.2,,,0,1.6,,,,,,,24.7,21.1
fukuoka_dazaifu-kana_dasaif,9/20/16,4,21.1,,,0,3.5,,,,,,,22.5,20.2
fukuoka_dazaifu-kana_dasaif,9/21/16,0,22,,,3.2,1.3,,,,,,,26.9,17.9
fukuoka_dazaifu-kana_dasaif,9/22/16,0,22.2,,,0.2,1.2,,,,,,,25.3,19
fukuoka_dazaifu-kana_dasaif,9/23/16,0,23.3,,,6.3,1.8,,,,,,,28.8,20.4
fukuoka_dazaifu-kana_dasaif,9/24/16,0,24.2,,,7.6,1.2,,,,,,,30.1,20.1
fukuoka_dazaifu-kana_dasaif,9/25/16,3.5,24.8,,,1.5,1,,,,,,,29.9,21.1
fukuoka_dazaifu-kana_dasaif,9/26/16,0.5,27.5,,,7.2,1.6,,,,,,,34.2,23.4
fukuoka_dazaifu-kana_dasaif,9/27/16,77.5,27.4,,,7.3,1.5,,,,,,,33.2,22.5
fukuoka_dazaifu-kana_dasaif,9/28/16,147.5,24.4,,,0,1.5,,,,,,,25.4,23.2
fukuoka_dazaifu-kana_dasaif,9/29/16,46.5,22.4,,,0,1.7,,,,,,,23.7,20.8
fukuoka_dazaifu-kana_dasaif,9/30/16,34.5,23.3,,,0.1,1.2,,,,,,,27.6,20.8
fukuoka_dazaifu-kana_dasaif,10/1/16,1.5,24.2,,,1.2,1.2,,,,,,,28.4,22.3
fukuoka_dazaifu-kana_dasaif,10/2/16,0,26.4,,,6.1,1,,,,,,,32.5,22.9
fukuoka_dazaifu-kana_dasaif,10/3/16,0,26.7,,,2.7,1.3,,,,,,,31.4,23.3
fukuoka_dazaifu-kana_dasaif,10/4/16,0,26,,,0.9,1.8,,,,,,,30,23.6
fukuoka_dazaifu-kana_dasaif,10/5/16,29,25.2,,,1.6,2.7,,,,,,,29.3,21.5
fukuoka_dazaifu-kana_dasaif,10/6/16,0,23.6,,,7.8,1.5,,,,,,,28.8,19.7
fukuoka_dazaifu-kana_dasaif,10/7/16,0,23.6,,,3.7,1.6,,,,,,,29.7,19.4
fukuoka_dazaifu-kana_dasaif,10/8/16,39.5,23.5,,,0,2.6,,,,,,,27.3,20.8
fukuoka_dazaifu-kana_dasaif,10/9/16,2.5,20,,,5.5,2.3,,,,,,,24.4,15.5
fukuoka_dazaifu-kana_dasaif,10/10/16,0,18.7,,,10.7,1.7,,,,,,,24.5,14.5
fukuoka_dazaifu-kana_dasaif,10/11/16,0,18.5,,,2.9,1.3,,,,,,,24,14.1
fukuoka_dazaifu-kana_dasaif,10/12/16,0,19.4,,,4.5,1.6,,,,,,,25.1,15.5
fukuoka_dazaifu-kana_dasaif,10/13/16,0,18.2,,,0,1.3,,,,,,,21.3,15.9
fukuoka_dazaifu-kana_dasaif,10/14/16,0,18.2,,,3.7,0.7,,,,,,,24.5,14.2
fukuoka_dazaifu-kana_dasaif,10/15/16,1,18.7,,,6.4,1.6,,,,,,,25.4,12
fukuoka_dazaifu-kana_dasaif,10/16/16,22,20,,,0,1,,,,,,,24.5,16.1
fukuoka_dazaifu-kana_dasaif,10/17/16,0,22,,,3.7,1.5,,,,,,,27.4,19.3
fukuoka_dazaifu-kana_dasaif,10/18/16,0,22,,,6.7,1.5,,,,,,,27.2,18.8
fukuoka_dazaifu-kana_dasaif,10/19/16,0,21.3,,,0.2,1.4,,,,,,,24.3,19
fukuoka_dazaifu-kana_dasaif,10/20/16,0,20.8,,,3.6,1.6,,,,,,,25.3,17.1
fukuoka_dazaifu-kana_dasaif,10/21/16,2.5,18.9,,,0,0.9,,,,,,,20.7,16.9
fukuoka_dazaifu-kana_dasaif,10/22/16,18,18.8,,,0,1.1,,,,,,,20.4,16.9
fukuoka_dazaifu-kana_dasaif,10/23/16,0.5,19,,,0.8,1.9,,,,,,,22,17.2
fukuoka_dazaifu-kana_dasaif,10/24/16,0,17.6,,,10.4,1.2,,,,,,,23.2,13
fukuoka_dazaifu-kana_dasaif,10/25/16,2,19.6,,,1.1,2.2,,,,,,,22.9,14.5
fukuoka_dazaifu-kana_dasaif,10/26/16,4.5,20.2,,,0.3,0.9,,,,,,,23.3,17.2
fukuoka_dazaifu-kana_dasaif,10/27/16,0,19.3,,,3.4,1.5,,,,,,,23,15.7
fukuoka_dazaifu-kana_dasaif,10/28/16,25,19.1,,,0,2.4,,,,,,,23,16.4
fukuoka_dazaifu-kana_dasaif,10/29/16,1.5,17.7,,,6.8,2.1,,,,,,,22,12.6
fukuoka_dazaifu-kana_dasaif,10/30/16,0,15.8,,,5.7,1.1,,,,,,,21.3,12
fukuoka_dazaifu-kana_dasaif,10/31/16,2.5,14.3,,,0,0.9,,,,,,,17.3,12.1
fukuoka_dazaifu-kana_dasaif,11/1/16,0,12.4,,,4,2.1,,,,,,,15.9,7
fukuoka_dazaifu-kana_dasaif,11/2/16,0,11,,,7.3,1.5,,,,,,,17.1,6.7
fukuoka_dazaifu-kana_dasaif,11/3/16,0,11.4,,,8.3,1.4,,,,,,,17.2,6.2
fukuoka_dazaifu-kana_dasaif,11/4/16,0,12.1,,,9.7,1.4,,,,,,,19.7,6.7
fukuoka_dazaifu-kana_dasaif,11/5/16,0,14.3,,,9.3,1.7,,,,,,,22.3,7.9
fukuoka_dazaifu-kana_dasaif,11/6/16,0,16.4,,,4.5,1.3,,,,,,,22.3,11.1
fukuoka_dazaifu-kana_dasaif,11/7/16,0,13.6,,,9.7,1.9,,,,,,,20.2,9.6
fukuoka_dazaifu-kana_dasaif,11/8/16,7,13.6,,,0,0.9,,,,,,,16,10.8
fukuoka_dazaifu-kana_dasaif,11/9/16,0,13.3,,,4.9,2.3,,,,,,,17.2,10.3
fukuoka_dazaifu-kana_dasaif,11/10/16,20,11.2,,,0,2.4,,,,,,,12.9,10
fukuoka_dazaifu-kana_dasaif,11/11/16,0,13.6,,,5.8,1.7,,,,,,,18.8,9.6
fukuoka_dazaifu-kana_dasaif,11/12/16,0,13.2,,,6.6,1.1,,,,,,,20.1,8.1
fukuoka_dazaifu-kana_dasaif,11/13/16,0.5,16.2,,,6.5,1.6,,,,,,,22.8,9.9
fukuoka_dazaifu-kana_dasaif,11/14/16,16,17.1,,,0,1.8,,,,,,,19.4,15.2
fukuoka_dazaifu-kana_dasaif,11/15/16,0.5,17.2,,,0.2,1.9,,,,,,,20.5,11.8
fukuoka_dazaifu-kana_dasaif,11/16/16,0,12.8,,,9.5,1.2,,,,,,,19,8.4
fukuoka_dazaifu-kana_dasaif,11/17/16,0,12.8,,,5,0.7,,,,,,,20,7
fukuoka_dazaifu-kana_dasaif,11/18/16,10,14.5,,,2.1,1.9,,,,,,,20.2,9
fukuoka_dazaifu-kana_dasaif,11/19/16,30.5,18.7,,,0.7,1.2,,,,,,,23.2,16
fukuoka_dazaifu-kana_dasaif,11/20/16,0.5,17.8,,,0.9,1.2,,,,,,,22.3,13.7
fukuoka_dazaifu-kana_dasaif,11/21/16,0,16.2,,,0.4,1.2,,,,,,,20.5,12.1
fukuoka_dazaifu-kana_dasaif,11/22/16,0.5,16.4,,,4.5,1.9,,,,,,,20.6,12.4
fukuoka_dazaifu-kana_dasaif,11/23/16,1.5,12.9,,,0.3,1.4,,,,,,,16.1,11.4
fukuoka_dazaifu-kana_dasaif,11/24/16,8.5,8.7,,,5.3,2.8,,,,,,,11.5,3.6
fukuoka_dazaifu-kana_dasaif,11/25/16,0,8.1,,,4,1.9,,,,,,,13.4,3.8
fukuoka_dazaifu-kana_dasaif,11/26/16,7,9.7,,,3.9,1.1,,,,,,,15.5,3.1
fukuoka_dazaifu-kana_dasaif,11/27/16,32.5,11.9,,,0,1.5,,,,,,,13.6,10.7
fukuoka_dazaifu-kana_dasaif,11/28/16,0,9.8,,,1.1,1.7,,,,,,,13.7,5
fukuoka_dazaifu-kana_dasaif,11/29/16,0,8.7,,,4.9,1.2,,,,,,,15.1,3.4
fukuoka_dazaifu-kana_dasaif,11/30/16,0,11.2,,,1.8,1.5,,,,,,,15.5,5.6
fukuoka_dazaifu-kana_dasaif,12/1/16,0.5,12.8,,,0.4,1.9,,,,,,,15.7,9.3
fukuoka_dazaifu-kana_dasaif,12/2/16,0,9.7,,,9,1,,,,,,,15.1,4.9
fukuoka_dazaifu-kana_dasaif,12/3/16,0,8.5,,,7.5,1.2,,,,,,,16.7,2.9
fukuoka_dazaifu-kana_dasaif,12/4/16,4.5,9.6,,,0,1.5,,,,,,,11.8,6.5
fukuoka_dazaifu-kana_dasaif,12/5/16,0,10.8,,,1.9,1.6,,,,,,,15.5,7.7
fukuoka_dazaifu-kana_dasaif,12/6/16,0,9.6,,,6,2.2,,,,,,,12.8,3.2
fukuoka_dazaifu-kana_dasaif,12/7/16,0,6.8,,,6.8,2.2,,,,,,,12.8,1.7
fukuoka_dazaifu-kana_dasaif,12/8/16,0,8.6,,,7.4,1.8,,,,,,,14.4,4.2
fukuoka_dazaifu-kana_dasaif,12/9/16,0.5,10.6,,,5,2.2,,,,,,,16.6,6.4
fukuoka_dazaifu-kana_dasaif,12/10/16,0,8.3,,,7.2,1.2,,,,,,,14.5,3.8
fukuoka_dazaifu-kana_dasaif,12/11/16,0,7.3,,,7.6,0.9,,,,,,,14.7,1.7
fukuoka_dazaifu-kana_dasaif,12/12/16,5,9.5,,,2.8,1.5,,,,,,,15.2,3.3
fukuoka_dazaifu-kana_dasaif,12/13/16,13,11.8,,,0,1.3,,,,,,,13.2,9.6
fukuoka_dazaifu-kana_dasaif,12/14/16,16.5,9.8,,,0.1,1.9,,,,,,,13.3,6.3
fukuoka_dazaifu-kana_dasaif,12/15/16,6,7.1,,,2.6,2.9,,,,,,,9.5,5.4
fukuoka_dazaifu-kana_dasaif,12/16/16,0,4.9,,,6,3.1,,,,,,,8.1,0.8
fukuoka_dazaifu-kana_dasaif,12/17/16,0,5,,,6,1.4,,,,,,,12,0.4
fukuoka_dazaifu-kana_dasaif,12/18/16,0,6.4,,,6.6,2.2,,,,,,,12.6,1
fukuoka_dazaifu-kana_dasaif,12/19/16,0,10.3,,,3.5,1.8,,,,,,,18.2,3.4
fukuoka_dazaifu-kana_dasaif,12/20/16,2,12,,,0.7,2.1,,,,,,,15.7,9.3
fukuoka_dazaifu-kana_dasaif,12/21/16,0,14.9,,,2.9,2.3,,,,,,,19,8.8
fukuoka_dazaifu-kana_dasaif,12/22/16,20,14.9,,,0.1,3.3,,,,,,,18.9,11
fukuoka_dazaifu-kana_dasaif,12/23/16,0.5,8.8,,,1.3,4.1,,,,,,,11.1,6.5
fukuoka_dazaifu-kana_dasaif,12/24/16,0,8.1,,,3.6,1.3,,,,,,,11.5,5.8
fukuoka_dazaifu-kana_dasaif,12/25/16,0,9.7,,,7.1,1.2,,,,,,,15.7,3.6
fukuoka_dazaifu-kana_dasaif,12/26/16,16,12.4,,,0,2.1,,,,,,,15.1,9.7
fukuoka_dazaifu-kana_dasaif,12/27/16,19.5,10.1,,,1.5,3.8,,,,,,,15.5,7.5
fukuoka_dazaifu-kana_dasaif,12/28/16,5.5,5.9,,,1.4,1.7,,,,,,,8.9,3.7
fukuoka_dazaifu-kana_dasaif,12/29/16,0,4.9,,,1.2,2.2,,,,,,,8.6,2.5
fukuoka_dazaifu-kana_dasaif,12/30/16,0,3.9,,,8.9,0.8,,,,,,,10.5,-1
fukuoka_dazaifu-kana_dasaif,12/31/16,0,5.3,,,7.2,1.8,,,,,,,12.1,0.4
fukuoka_dazaifu-kana_dasaif,1/1/17,0,6.1,,,8.8,1.2,,,,,,,13.4,2
fukuoka_dazaifu-kana_dasaif,1/2/17,0.5,6.3,,,0.2,1.6,,,,,,,9.6,2.7
fukuoka_dazaifu-kana_dasaif,1/3/17,0,7.4,,,6,1.2,,,,,,,14.1,2.9
fukuoka_dazaifu-kana_dasaif,1/4/17,0,7.5,,,8,1.5,,,,,,,15.5,2.1
fukuoka_dazaifu-kana_dasaif,1/5/17,0,8.1,,,0.6,1.3,,,,,,,12,3.9
fukuoka_dazaifu-kana_dasaif,1/6/17,0,7.8,,,7.8,1.5,,,,,,,12.4,3
fukuoka_dazaifu-kana_dasaif,1/7/17,5.5,6.8,,,0.6,0.6,,,,,,,12.1,1
fukuoka_dazaifu-kana_dasaif,1/8/17,25.5,10.6,,,0.2,1.5,,,,,,,14,8.3
fukuoka_dazaifu-kana_dasaif,1/9/17,1,9.4,,,1.2,2.5,,,,,,,11.4,4.1
fukuoka_dazaifu-kana_dasaif,1/10/17,0,5.9,,,1.2,1.9,,,,,,,10.5,2.6
fukuoka_dazaifu-kana_dasaif,1/11/17,0,4.3,,,5.7,2.1,,,,,,,7.9,0.9
fukuoka_dazaifu-kana_dasaif,1/12/17,0,5,,,1.7,1.9,,,,,,,9.1,0.7
fukuoka_dazaifu-kana_dasaif,1/13/17,0.5,6.8,,,3.2,3.6,,,,,,,8.8,4.3
fukuoka_dazaifu-kana_dasaif,1/14/17,0,4.3,,,3,4.5,,,,,,,5.9,2.5
fukuoka_dazaifu-kana_dasaif,1/15/17,0,1.6,,,5.1,2.9,,,,,,,5.5,-1.1
fukuoka_dazaifu-kana_dasaif,1/16/17,1.5,2.5,,,3.3,1.7,,,,,,,8.8,-1.7
fukuoka_dazaifu-kana_dasaif,1/17/17,0,4.3,,,6.8,0.9,,,,,,,11.1,-0.1
fukuoka_dazaifu-kana_dasaif,1/18/17,0,6.6,,,5.2,1.4,,,,,,,13.6,0.4
fukuoka_dazaifu-kana_dasaif,1/19/17,0,7.5,,,1.8,0.6,,,,,,,12.3,3.7
fukuoka_dazaifu-kana_dasaif,1/20/17,7,5.6,,,1,3.9,,,,,,,8.8,1.7
fukuoka_dazaifu-kana_dasaif,1/21/17,0,5.4,,,4.3,1.5,,,,,,,8.5,0.4
fukuoka_dazaifu-kana_dasaif,1/22/17,5.5,4,,,0.2,3,,,,,,,6,2.4
fukuoka_dazaifu-kana_dasaif,1/23/17,1,2.1,,,4.4,3.2,,,,,,,4.4,-1.1
fukuoka_dazaifu-kana_dasaif,1/24/17,0,1.1,,,4.9,1.8,,,,,,,5.5,-2.1
fukuoka_dazaifu-kana_dasaif,1/25/17,0,1.6,,,8.5,1.5,,,,,,,8.9,-3.2
fukuoka_dazaifu-kana_dasaif,1/26/17,0,3.7,,,9.5,2.1,,,,,,,10.6,-1.8
fukuoka_dazaifu-kana_dasaif,1/27/17,0,6.7,,,2.7,1.9,,,,,,,14.6,1.4
fukuoka_dazaifu-kana_dasaif,1/28/17,0,6.2,,,9.3,1.1,,,,,,,14.6,0.2
fukuoka_dazaifu-kana_dasaif,1/29/17,5.5,10,,,0.7,2.5,,,,,,,15.1,4.5
fukuoka_dazaifu-kana_dasaif,1/30/17,1,9.3,,,4.3,3.4,,,,,,,15,3.2
fukuoka_dazaifu-kana_dasaif,1/31/17,0,6.6,,,4.9,1.3,,,,,,,11.1,3.2
fukuoka_dazaifu-kana_dasaif,2/1/17,0,6.6,,,2,2.4,,,,,,,9,4.1
fukuoka_dazaifu-kana_dasaif,2/2/17,0,4.4,,,9.7,1.5,,,,,,,10.6,-1.1
fukuoka_dazaifu-kana_dasaif,2/3/17,0,5.7,,,9.5,1.4,,,,,,,13,-0.1
fukuoka_dazaifu-kana_dasaif,2/4/17,1.5,9.2,,,1.6,1.7,,,,,,,14.9,4
fukuoka_dazaifu-kana_dasaif,2/5/17,14,9.5,,,0,2.3,,,,,,,12.2,7.4
fukuoka_dazaifu-kana_dasaif,2/6/17,0,7.2,,,6.1,3.5,,,,,,,10.4,3.5
fukuoka_dazaifu-kana_dasaif,2/7/17,0,6.3,,,6.1,1.3,,,,,,,11.8,1.7
fukuoka_dazaifu-kana_dasaif,2/8/17,3,6.8,,,1.2,1.4,,,,,,,11.1,3.2
fukuoka_dazaifu-kana_dasaif,2/9/17,4.5,4.5,,,0.9,4.1,,,,,,,7.1,2.6
fukuoka_dazaifu-kana_dasaif,2/10/17,0.5,2.2,,,2.9,4.7,,,,,,,4.3,-0.1
fukuoka_dazaifu-kana_dasaif,2/11/17,2,2.2,,,3.3,3,,,,,,,5.9,-0.7
fukuoka_dazaifu-kana_dasaif,2/12/17,0,2.8,,,5.4,1.8,,,,,,,8.3,-0.5
fukuoka_dazaifu-kana_dasaif,2/13/17,0,3.2,,,6.9,2.3,,,,,,,9.9,-1.4
fukuoka_dazaifu-kana_dasaif,2/14/17,0,4,,,2.3,1.4,,,,,,,8.9,0.9
fukuoka_dazaifu-kana_dasaif,2/15/17,0,5.4,,,10.3,1.4,,,,,,,13.1,-1.3
fukuoka_dazaifu-kana_dasaif,2/16/17,0,9.5,,,9.9,3.2,,,,,,,16.6,1.3
fukuoka_dazaifu-kana_dasaif,2/17/17,3,13.6,,,2.1,2.3,,,,,,,18.9,7.4
fukuoka_dazaifu-kana_dasaif,2/18/17,0,8.2,,,7.3,3.2,,,,,,,11.2,5
fukuoka_dazaifu-kana_dasaif,2/19/17,0,7.2,,,10.6,2.5,,,,,,,13.6,-0.6
fukuoka_dazaifu-kana_dasaif,2/20/17,6,11.2,,,1,3,,,,,,,14.9,7.5
fukuoka_dazaifu-kana_dasaif,2/21/17,0,7,,,6.6,2.3,,,,,,,11.3,2.6
fukuoka_dazaifu-kana_dasaif,2/22/17,15.5,8.2,,,0.1,3.2,,,,,,,14.7,2.1
fukuoka_dazaifu-kana_dasaif,2/23/17,1,9.8,,,1.3,3.4,,,,,,,13.3,7.5
fukuoka_dazaifu-kana_dasaif,2/24/17,0.5,6,,,6.2,1.8,,,,,,,10.1,1.1
fukuoka_dazaifu-kana_dasaif,2/25/17,0,4.9,,,3.5,1.8,,,,,,,10.8,0.1
fukuoka_dazaifu-kana_dasaif,2/26/17,0,6.8,,,2.4,1.7,,,,,,,11.6,2.5
fukuoka_dazaifu-kana_dasaif,2/27/17,0,6.9,,,8.3,1.3,,,,,,,13.5,0.8
fukuoka_dazaifu-kana_dasaif,2/28/17,0,7.1,,,10.9,1.2,,,,,,,14.3,0.7
fukuoka_dazaifu-kana_dasaif,3/1/17,0,7.7,,,4.2,1.4,,,,,,,14.5,1.8
fukuoka_dazaifu-kana_dasaif,3/2/17,0,8.9,,,4.4,3.4,,,,,,,12,6.8
fukuoka_dazaifu-kana_dasaif,3/3/17,0,8.4,,,8.5,1.6,,,,,,,13.7,5.5
fukuoka_dazaifu-kana_dasaif,3/4/17,0,9.4,,,10.3,1.4,,,,,,,17.1,4.1
fukuoka_dazaifu-kana_dasaif,3/5/17,0,9.2,,,0.4,1.6,,,,,,,14.6,4.6
fukuoka_dazaifu-kana_dasaif,3/6/17,0,8.4,,,2.5,2.5,,,,,,,13.1,4
fukuoka_dazaifu-kana_dasaif,3/7/17,0,7,,,4.9,3.4,,,,,,,9.6,3.9
fukuoka_dazaifu-kana_dasaif,3/8/17,1,4.5,,,2.4,3,,,,,,,7.4,2.2
fukuoka_dazaifu-kana_dasaif,3/9/17,1,7.3,,,6.6,2.5,,,,,,,11.5,3.1
fukuoka_dazaifu-kana_dasaif,3/10/17,0,8,,,10.4,1.9,,,,,,,14.4,2.3
fukuoka_dazaifu-kana_dasaif,3/11/17,0,8.3,,,11.3,1.7,,,,,,,15.5,1.5
fukuoka_dazaifu-kana_dasaif,3/12/17,0,9.9,,,10.6,1.4,,,,,,,18.4,1.8
fukuoka_dazaifu-kana_dasaif,3/13/17,1,9.9,,,0,0.9,,,,,,,11.5,8.1
fukuoka_dazaifu-kana_dasaif,3/14/17,1,10.4,,,6.5,2.4,,,,,,,14.1,6.7
fukuoka_dazaifu-kana_dasaif,3/15/17,1,7.8,,,3.4,2.2,,,,,,,11.9,4.4
fukuoka_dazaifu-kana_dasaif,3/16/17,0,8.1,,,8.4,1.5,,,,,,,14.6,2.4
fukuoka_dazaifu-kana_dasaif,3/17/17,0,8.3,,,9.1,1.4,,,,,,,15.9,1.6
fukuoka_dazaifu-kana_dasaif,3/18/17,0,8.6,,,4.6,1.2,,,,,,,16.4,2.4
fukuoka_dazaifu-kana_dasaif,3/19/17,0,11.4,,,10.2,1.2,,,,,,,19.7,3.3
fukuoka_dazaifu-kana_dasaif,3/20/17,15,11,,,0.7,1.5,,,,,,,15.3,7.4
fukuoka_dazaifu-kana_dasaif,3/21/17,8,10.5,,,1.9,2.6,,,,,,,14,8.4
fukuoka_dazaifu-kana_dasaif,3/22/17,0,9.6,,,7,1.3,,,,,,,13.9,4.4
fukuoka_dazaifu-kana_dasaif,3/23/17,0,9.7,,,2.7,1.3,,,,,,,14,5.9
fukuoka_dazaifu-kana_dasaif,3/24/17,0,9.6,,,3.5,1.4,,,,,,,14.8,4.7
fukuoka_dazaifu-kana_dasaif,3/25/17,0,10.3,,,2.6,2.2,,,,,,,15.4,7.7
fukuoka_dazaifu-kana_dasaif,3/26/17,1.5,9.4,,,5.7,1.5,,,,,,,15.1,4.8
fukuoka_dazaifu-kana_dasaif,3/27/17,3.5,8.6,,,3.6,2.7,,,,,,,12.7,5.3
fukuoka_dazaifu-kana_dasaif,3/28/17,0.5,9.4,,,10.8,1.8,,,,,,,15,3.4
fukuoka_dazaifu-kana_dasaif,3/29/17,0,10.8,,,0.1,2.4,,,,,,,13.7,8
fukuoka_dazaifu-kana_dasaif,3/30/17,0,13.9,,,5,2.3,,,,,,,18.8,9.5
fukuoka_dazaifu-kana_dasaif,3/31/17,10.5,9.8,,,0,1.1,,,,,,,12.5,7.1
fukuoka_dazaifu-kana_dasaif,4/1/17,0,10.1,,,7.1,2,,,,,,,15.7,4.8
fukuoka_dazaifu-kana_dasaif,4/2/17,7,8.5,,,3.5,2.5,,,,,,,13,4.6
fukuoka_dazaifu-kana_dasaif,4/3/17,0,10.6,,,11.4,2.6,,,,,,,19.5,3.6
fukuoka_dazaifu-kana_dasaif,4/4/17,0,13.7,,,11.6,2.6,,,,,,,24.6,5.5
fukuoka_dazaifu-kana_dasaif,4/5/17,0,16.5,,,0.1,2.4,,,,,,,20.6,11.9
fukuoka_dazaifu-kana_dasaif,4/6/17,8,16.6,,,0,3.7,,,,,,,17.6,15.5
fukuoka_dazaifu-kana_dasaif,4/7/17,10.5,17.6,,,0,1.5,,,,,,,19.9,16.2
fukuoka_dazaifu-kana_dasaif,4/8/17,13,18.6,,,0.1,1.7,,,,,,,23,17.2
fukuoka_dazaifu-kana_dasaif,4/9/17,0,16,,,1.6,2.1,,,,,,,20,13
fukuoka_dazaifu-kana_dasaif,4/10/17,26,12.8,,,0,1.9,,,,,,,14.1,11.3
fukuoka_dazaifu-kana_dasaif,4/11/17,19.5,12.5,,,0,2.4,,,,,,,14.6,8.8
fukuoka_dazaifu-kana_dasaif,4/12/17,0,12.7,,,8.3,2.3,,,,,,,18.3,7.7
fukuoka_dazaifu-kana_dasaif,4/13/17,0,13.6,,,12.1,1.9,,,,,,,21.4,6.3
fukuoka_dazaifu-kana_dasaif,4/14/17,0,16.4,,,12.1,3,,,,,,,23.9,8.6
fukuoka_dazaifu-kana_dasaif,4/15/17,10,19.8,,,6.8,2.2,,,,,,,26.6,14.8
fukuoka_dazaifu-kana_dasaif,4/16/17,0,21,,,9.8,1.5,,,,,,,28.9,16.3
fukuoka_dazaifu-kana_dasaif,4/17/17,95.5,19.4,,,0,2.8,,,,,,,21.4,16.6
fukuoka_dazaifu-kana_dasaif,4/18/17,0.5,17.9,,,6.5,2.1,,,,,,,23.8,13.5
fukuoka_dazaifu-kana_dasaif,4/19/17,0,15.7,,,11.6,3.1,,,,,,,20.6,10.8
fukuoka_dazaifu-kana_dasaif,4/20/17,0,14.3,,,0,1.7,,,,,,,18,10.8
fukuoka_dazaifu-kana_dasaif,4/21/17,0,16.1,,,4.2,1.8,,,,,,,21.3,11.3
fukuoka_dazaifu-kana_dasaif,4/22/17,0,16.1,,,11.9,2.8,,,,,,,21.2,10.3
fukuoka_dazaifu-kana_dasaif,4/23/17,0,14.5,,,12.8,1.4,,,,,,,21.8,7.2
fukuoka_dazaifu-kana_dasaif,4/24/17,0,17.4,,,12.1,2.1,,,,,,,26.2,9.2
fukuoka_dazaifu-kana_dasaif,4/25/17,0,19.7,,,7.1,2.3,,,,,,,26.4,13.1
fukuoka_dazaifu-kana_dasaif,4/26/17,10.5,16,,,0,1.5,,,,,,,20.1,14
fukuoka_dazaifu-kana_dasaif,4/27/17,0,15.5,,,6.6,2.1,,,,,,,19.8,9.7
fukuoka_dazaifu-kana_dasaif,4/28/17,0,15.8,,,12.3,2.3,,,,,,,23.8,8.5
fukuoka_dazaifu-kana_dasaif,4/29/17,0,19.4,,,11.6,2.5,,,,,,,25.9,13.9
fukuoka_dazaifu-kana_dasaif,4/30/17,0,20.4,,,12,3,,,,,,,27.6,15
fukuoka_dazaifu-kana_dasaif,5/1/17,0,19.1,,,7,2.8,,,,,,,24.2,16
fukuoka_dazaifu-kana_dasaif,5/2/17,0,18.9,,,7.2,1.5,,,,,,,27.2,12.8
fukuoka_dazaifu-kana_dasaif,5/3/17,22,18.6,,,5.1,1.5,,,,,,,28.1,15.3
fukuoka_dazaifu-kana_dasaif,5/4/17,0,21.2,,,5.9,1.3,,,,,,,28.2,15.2
fukuoka_dazaifu-kana_dasaif,5/5/17,0,22.6,,,3.9,1.7,,,,,,,29.3,18.2
fukuoka_dazaifu-kana_dasaif,5/6/17,0.5,19.6,,,2.7,1.8,,,,,,,23.4,14.7
fukuoka_dazaifu-kana_dasaif,5/7/17,0,19.5,,,8.5,2,,,,,,,27.5,13.8
fukuoka_dazaifu-kana_dasaif,5/8/17,0,19.7,,,7.8,1.7,,,,,,,27,12.1
fukuoka_dazaifu-kana_dasaif,5/9/17,19.5,16.3,,,0,2.7,,,,,,,19.8,14.3
fukuoka_dazaifu-kana_dasaif,5/10/17,0,17.5,,,0.1,2,,,,,,,20.4,13.3
fukuoka_dazaifu-kana_dasaif,5/11/17,0,21.1,,,11.2,2.9,,,,,,,28.2,13.7
fukuoka_dazaifu-kana_dasaif,5/12/17,48.5,18.6,,,0,2.5,,,,,,,21.4,16.7
fukuoka_dazaifu-kana_dasaif,5/13/17,2,19.5,,,7.4,2.1,,,,,,,24.3,15.7
